2	Big time
2	This heist flick young Brooklyn hoods shelf years capitalize popularity Vin Diesel Seth Green Barry Pepper
1	It stayed
2	The film childlike quality
1	But feelings evoked film lukewarm quick pass
1	The opaque self indulgent plain goofy excuse movie imagine
2	It film taken literally level focus appears questionable
0	Big Fat Liar little Home Alone raised new self deprecating level
2	The movie gorgeously somewhat shallow art conscious
2	The time 8 Crazy Nights comes close hitting comedic satirical target offbeat musical numbers
0	Loses sense humor vat failed jokes twitchy acting general boorishness
1	There delightfully quirky movie curling Brooms n't
0	The story suffers severe case oversimplification superficiality silliness
4	Chamber Secrets find millions eager fans
0	But essence magic believe promise life soars material realm opposite truly magical movie
3	Too clever tenths
1	Has hallmarks movie designed strictly children home video market insatiable absorbs manner lame entertainment long 3-year olds find diverting
1	Bears resemblance experiences battered women Spider Man experiences teenagers
1	Toward end Sum All Fears morphs mundane 70s disaster flick
3	Director Carl Franklin crisp economical One False Move bogs genre cliches
1	Mendes n't know fill frame
1	Like Hanks character slow study The action stilted tabloid energy embalmed
0	This thing garbage
2	As crimes writer director Michael Kalesniko How Kill Your Neighbor Dog slight unendurable
0	There audience enjoys Friday series I n't interested knowing personally
3	A bold lovely experiment certainly bore audiences brightly colored dreams
2	An uplifting largely bogus story
1	An exercise florid ultimately vapid crime melodrama lots surface flash little emotional resonance
1	If curious darker going young TV actors Dawson Leery interesting storytelling devices want check attractive movie
0	My minority report stinks
1	Trying head tail story hip hop indie Snipes brain strain pay negligible
3	The script high squaddie banter low shocks
0	like think action film disguised war tribute disgusting begin painful ride
1	While Solondz tries tries hard Storytelling fails provide insight inside column torn book jacket
1	With little add dark visions relayed superb recent predecessors like Swimming With Sharks The Player latest skewering insiders outsiders alike
1	Davis wants cause audience epiphany refuses real situations characters
1	Without fresh infusion creativity 4Ever promise threat wishful thinking
0	unlike Scorsese Mean Streets Ash Wednesday essentially devoid interesting characters halfway intriguing plot
1	Being unique n't necessarily equate good matter admirably filmmakers gone broke
1	A hours ve seen forget ve movies
3	waydowntown important movie good provides nice change mindless pace collision hot Oscar season currently underway
0	Yes I suppose lovely Cal works issues dad comes terms picture perfect life World Traveler gave reason care I n't
2	Shadyac belongs damned perpetrating Patch Adams trots ghost trick The Sixth Sense The Mothman Prophecies
2	The photographer don t tell stance admirable problematic documentary subject
0	It time director Sara Sugarman stoops having characters drop pants laughs time fails provoke
1	I hard pressed think film cloyingly sappy Evelyn year
0	Nothing amiable unfocused bagatelle plays like loosely connected string acting workshop exercises
2	meanders powerful moments
0	What remains variant nincompoop Benigni persona annoying angry version irresponsible Sandlerian manchild undercut voice star Road Trip
1	A backhanded ode female camaraderie penned man little clue nature women friendship
2	Pure intention passably diverting His Secret Life light innocuous unremarkable
2	delivers moments inspiration amid bland animation simplistic story
0	Take away controversy watchable Mexican soap opera
1	It got brawn brains
1	Mindless boring martial arts gunplay little excitement zero compelling storyline
0	A lot talent wasted crass low wattage endeavor
2	To characters act feelings remorse cut repeatedly flashback original rape overkill highest degree
1	T oo gross scenes
1	About gags White intermittently wise script hits mark rest padding unashamedly appropriated teen exploitation playbook
1	Little support premise fling gags ones shtick
2	Reno thankless situation film ricochets humor violence Ryoko Hirosue makes wonder like
2	If Jews Catholics Catechism
1	One films tailor air pay cable offer modest amusements watch
3	The big ending surprise saves movie
2	It bad rest n't compelling
2	Charming overly complicated
2	Schneider mugging relentless constant need suddenly transpose character undermines story continuity progression
2	All stylish beautifully photographed far trouble worth fantasy mixing reality actors playing role add confusion
0	It probably easy worthless film
2	Hope keeps arising movie live apparent skills makers talents actors n't
0	Has reason exist employ Hollywood kids people owe favors famous parents
0	For guy waited years breathless anticipation new Hal Hartley movie pore No Such Thing big letdown
0	Constantly slips grasp maker
2	Smothered solemnity
1	Christian Bale Quinn leather clad grunge pirate hairdo like Gandalf wind tunnel simply astounding cor blimey luv duck cockney accent
2	Might vanity projects renowned filmmaker attempts talent surrounding untalented people
0	After laugh maybe twice completely forgotten movie time car parking lot
2	Not moment enterprise n't want lie dark room cool brow
1	In era The Sopranos feels painfully redundant inauthentic
1	The overall vibe druggy self indulgent like spring break orgy pretentious arts majors
1	Breen script sketchy actorish notations margin acting
2	There question Epps scores twice telling funniest moment comes falls feet head
1	If Merchant paid attention story
0	At hour mark Herzog simply runs ideas pace turns positively leaden movie sputters inevitable tragic conclusion
1	contrived naturally charming needs
1	A simpler leaner treatment preferable funnier
1	The characters based stock clichés attempt complicate story defies credibility
1	Everything bland songs colorful flat drawings completely serviceable quickly forgettable
3	Not Great American Comedy liked previous movies series good time
1	A domestic melodrama weak dialogue biopic cliches
0	Mr. Goyer loose unaccountable direction technically sophisticated worst way
3	The movie thoughtlessly assembled
2	Benigni presents boy puppet Pinocchio complete receding hairline weathered countenance American Breckin Meyer ridiculously inappropriate Valley Boy voice
1	plays like corny television production bygone era
1	The end result like cold porridge odd enjoyably chewy lump
3	For charm Kevin Kline story puts old fashioned values microscope creepy movie
1	I feeling movie veered far Exxon zone left station looking return ticket realism
3	Producer John Penotti surveyed high school students came astonishing revelation wanted n't talk
1	Ignoring Swimfan
1	Naipaul fans disappointed
1	Those acquainted author work hand fall fast asleep
1	Hoffman waits long turn movie unexpected direction tone retains genteel prep school quality feels dusty leatherbound
2	If Crocodile Hunter fan enjoy real portions film
1	If looking story n't bother
1	Full Frontal effect elicited sympathies characters
0	By measure failure
1	A baffling mixed platter gritty realism magic realism hard swallow premise
1	An affable undernourished romantic comedy fails match freshness actress producer writer previous collaboration Miss Congeniality
2	Sometimes modest little number clicks n't
1	Like pack dynamite sticks built controversy
2	The film explosive sticks wet
2	Has charming quirks dull spots
1	An admitted egomaniac Evans Hollywood villain grating showcase makes wish gone way Don Simpson
1	The audience I saw chuckling wrong times bad sign supposed having collective heart attack
1	Everyone blame
1	You impression writer director Burr Steers knows territory sense humor lose smug self satisfaction usually associated better private schools
1	Less study madness love study schoolgirl obsession
1	Rice clearly defines characters gives reason care
2	It bizarre curiosity memorable mainly way fritters away potentially interesting subject matter banal script unimpressive acting indifferent direction
2	A slight obvious effort target demographic likely single digits age wise
2	Sex With Strangers shock unblinking frankness
1	But missing moral
2	What filmmakers point
1	Why deem necessary document emotional misery
2	You Robin Williams psycho killer think hmmmmm
0	You movie think zzzzzzzzz
0	Downright transparent script endless assault embarrassingly ham fisted sex jokes reek script rewrite designed garner film cooler PG-13 rating
0	The movie slides downhill soon macho action conventions assert
1	Formulaic 51st power like
2	Draggin dragons
1	Howard co stars committed performances undone Howard self conscious attempts find literary filmmaking style match subject
2	A respectable uninspired thriller intelligent considered details ultimately weak impact
2	Jones helps breathe life insubstantial plot overwhelmed predictability
2	The movie plate stay afloat ninety minute running time
1	Comes like misdemeanor flat unconvincing drama catches fire
1	Offers absolutely I n't seen
0	Analyze That crass contrived sequels fails makes second guess affection original
2	You Tykwer Heaven allows wanted anti Kieslowski pun possible
1	Suffice total promise left slightly unfulfilled
1	Complex sinuously plotted puttingly cold
3	First time writer director Dylan Kidd good ear dialogue characters sound like real people
0	airless prepackaged Julia Roberts wannabe stinks badly hard sell image mongering wonder Lopez publicist share screenwriting credit
0	Goldmember visual wit previous pictures looks Jay Roach directed film taxicab
1	Could easily called Under Siege 3 In Alcatraz cinematic corpse springs life
0	In comparison earlier films disappointingly thin slice lower class London life despite title amounts surprisingly little
1	Lame Sweet Home leaves Southern stereotype unturned
2	Slow dry poorly cast beautifully shot
0	The jokes sophomoric stereotypes sprinkled acting ranges bad bodacious
3	Will ministers Bible study groups hours material discuss
1	But mainstream audiences find little interest film preachy poorly acted
1	In chicken heart Crush goes absurd lengths duck issues raises
0	This long relentlessly saccharine film clear case preaching converted
1	The film flat
1	The movie lumbering load hokum watchable
2	It boom box movie titled The Loud Ludicrous pandering moviegoing audience dominated young males calculated
1	An unbelievably stupid film occasionally fun forget absurdity
0	The Fatal Attraction vile
1	Do need Tiger Beat version
1	This Bond film goes beaten path necessarily better
1	The problem movie idea
1	When fire burns ve come face face couple dragons film ultimately fails
2	It work better hour TV documentary
1	The elements lack pyschological center knocks flat
2	Anemic chronicle money grubbing New Yorkers serial loveless hook ups
2	Simply n't sufficient heft justify hour running time
1	An unsuccessful attempt movie ideas
1	Queen Damned guessed makes sorry use Aaliyah starring role little point things explode flame
1	This toothless Dog cable loses bite big screen
0	It feel unclean I m guy liked There Something About Mary American Pie movies
2	Oh Booty Call
1	Not hokey manipulative bland Wonder Bread dipped milk absolute thing need Hollywood It preaches
1	It crammed scenes vistas pretty moments left crucial things like character development coherence
1	Serving Sara served eviction notice theater stuck
2	Director Roger Michell little things right difficult cuss severely bungling big stuff
0	A loud low budget tired formula film arrives cloaked euphemism urban drama
0	The movie script Paul Pender wood relentlessly folksy procession stagy set pieces stacked binary oppositions
0	A pathetic exploitation film tries sincere worse effort
1	At point visual trickery stops clever devolves flashy vaguely silly overkill
1	Despite charm heart quirky soccer import forgettable
1	Meyjes movie like Max Rothman future work
1	What needed badly virtually absent saving dark humor feel poetic tragedy
1	Schneidermeister Makin fool Losin fan base
2	An ambitious film manages virtually wrong sitting akin act cinematic penance
1	Not come close exciting
2	A Frankenstein mishmash careens dark satire cartoonish slapstick Bartleby performs
2	It plays like big budget school special generous cast times lift material meaning clunkiness
2	There entirely convincing The Quiet American
2	And holds true movie title character played Brendan Fraser
0	One strained caper movies hardly fun watch begins vaporize memory minutes ends
1	Needed little bling bling lot romance
2	The ending n't work movie works I m recommending maybe everybody certainly people curiosity movie right step wrong
1	It hard believe jokers supposed pulled similar kidnappings
1	I m exactly sure movie thinks
1	Cal unpleasantly shallow immature character spend 110 claustrophobic minutes
2	So brisk Wang pacing excellent cast given air breathe
1	The line opinion Imposter makes better short story film
2	Some elements blow big parts decent
1	It bad film story live style
1	Unless fanatic best advice Scooby n't
1	A cautionary tale folly superficiality endlessly superficial
2	For single digits kidlets Stuart Little 2 brainer
1	If looking rekindle magic film need stronger stomach
1	Shreve graceful dual narrative gets clunky screen getting torn away compelling historical tale compelling soap opera
1	Contains big laughs graze funny bone miss altogether consciously dumbed approach wears thin
1	Nothing widget cranked assembly line stupid Americans kick goofy Brits cute accents performing ages old slapstick unfunny tricks
1	This film tailor high school choose Cliff Notes reading length classic
1	The movie undone filmmaking methodology experimental alienate mainstream audience ringing cliched hardened indie heads
1	A jumbled fantasy comedy figure coherent game plan scripting shooting post production stages
1	A sad rote exercise milking played idea straight guy dress drag shockingly manages worse title imply
2	Personal Velocity ought exploring women inner lives moves surfaces
1	We hate Madonna film minutes lacks skill presence regain ground
1	Sounding like Arnold Schwarzenegger physique match Ahola wooden delivery encounters substantial arc change n't produce real transformation
1	Two big things missing approaching visceral kick approaching vague reason sit
2	A fascinating choppy documentary
0	Scarcely worth mention apart reporting number tumbleweeds blowing theatres graced company
2	The doofus loose banter Welcome Collinwood cocky hours loopiness
1	And late night bull sessions eventually content n't nearly captivating rowdy participants think
1	Too stagey talky long good
1	Apparently reassembled cutting room floor given daytime soap
0	The sinister inspiration fuelled DeVito early work confused Death Smoochy ugly mindless
1	Despite Auteuil performance listless amble middle road thematic ironies obvious sexual politics smug
2	Director Boris von Sychowski instead opts routine slasher film probably fun sit
2	little acted television melodrama shot big screen
1	Never comes coherent
1	An unintentionally surreal kid picture actors bad bear suits enact sort inter species parody VH1 Behind Music episode
1	First movie tries smart kinda dumb
1	And second shooting
0	Do n't bother rent video
1	There Full Frontal I guess artifice acting distorts reality people movies watch like movie riddles works interest characters
0	This kind movie gets quick release real contenders arrive September
0	Not counting gross comedies I ve trying forget film long time want bolt theater 10 minutes
1	Plays like long meandering sketch inspired works John Waters Todd Solondz fully developed story
0	The film n't innovation pizazz attract teenagers lacks novel charm Spy Kids surprising winner adults younger audiences
1	A mawkish self parody plays like weird Masterpiece Theater sketch point view compelling reason
1	An average B movie aspirations
2	Bartlett hero remains reactive cipher opening man head heart imaginable reason film
2	Gibney Jarecki want string bastard
1	The plot plastered Hollywood cliche involve precocious kids getting better obnoxious adults
2	Less worrying covering drama Frida life time spent exploring process turning pain art superior movie
1	A film suffers excesses
1	Too bland fustily tasteful truly prurient
1	In case I recommend Big Bad Love Winger fans missed 1995 Forget Paris
1	But I recommend waiting DVD skipping straight scenes
0	Depicts sorriest sordid human behavior screen laughs clever
1	Nijinsky says I know suffer film know
1	CQ day fondly remembered Roman Coppola brief pretentious period going films actually tell story worth caring
0	The thing scary feardotcom filmmakers studio brazen attempt pass stinker scary movie
1	story simply putters looking astute observations coming blank
1	Instead contriving climactic hero death beloved major character shall remain nameless invite genuine spontaneity film having evil aliens laser guns actually hit
0	It n't mean played skewed hold entertained
1	This action thriller dark comedy repellent things pop cinematic year littered celluloid garbage
0	MIB II movie makes possible viewer doze minutes runs concession stand and/or restroom feel missed
1	That relatively happens
0	No arty theorizing special effects German Expressionist according press notes render laughable
1	Blue Crush follows formula throws conflicts story compelling
1	Boyd screenplay co written Guardian hack Nick Davies florid turn phrase owes Guy Ritchie Bard Avon
1	There spark new inspiration noticeably energy imagination
1	Jackson shamefully strolls mess smug grin inexplicably wearing kilt carrying bag golf clubs shoulder
1	A moving picture
2	Ruh roh
1	Romething wrong ricture
1	Its salient points simultaneously buried drowned smothered excesses writer director Roger Avary
0	I m sure words sentence This erotic cannibal movie boring
1	God help Capra Cooper rolling graves
0	hour half inoffensive unmemorable filler
1	Is comedy
2	A drama
2	A romance
1	A cartoon
2	Ze movie starts funny
2	Did film inform educate
3	Yes
2	Did care happened 1915 Armenia
1	No
1	And Ararat went astray
1	It bad sign thriller instantly know whodunit
1	Has customarily jovial air deficit flim flam inventiveness
1	Eight Legged Freaks wo n't join pantheon great monster science fiction flicks come love
1	It gets details time frame right completely misses emotions
1	Who exactly fighting
0	Ah yes fighting urge doze
1	A kilted Jackson unsettling sight indicative kilter character rambles aimlessly ill conceived action pieces
0	Contrived awkward filled unintended laughs film shows signs director got editing room tried improve things making movie faster
1	Starts tremendous promise introducing intriguing alluring premise fall prey boatload screenwriting cliches sink faster leaky freighter
1	The film lapses sugary sentiment withholds delivery pell mell pyrotechnics punchy style promises
1	The question determine schmaltz manufactured assess quality manipulative engineering
1	Average best I m afraid
1	This movie bad worth seeing bad
2	A crisply movie mildly amusing
0	This movie feel like non stop cry attention attempt kind satisfying entertainment
2	Overall pretty mediocre family film
1	Love air onscreen I certainly n't feeling
0	In addition overcooked ham fisted direction actors reaching row dialogue sounds like horrible poetry
1	The definition critics come term ambitious failure
0	It De Palma spent hour setting fancy table served Kraft Macaroni Cheese
1	The movie ends outtakes characters forget lines utter uhhh better writing movie
1	Worthy gong
1	While certainly naturalistic Australian counterpart Amari film falls short building drama Lilia journey
1	I found movie divided dysfunctional family portrays
1	The soul searching deliberateness film leavened nicely dry absurdist wit eventually heavy plot
1	The movie n't add fresh myth
1	As inept big screen remakes The Avengers The Wild Wild West
0	Comes relic bygone era convolutions feel silly plausible
1	Moves odd plot directions descends message mongering moralism good qualities obscured
3	It sincere work better diary documentary
0	Once experiences Mr. Haneke sadistic tendencies audience left sour taste mouth little
2	Oops time
0	That chirpy songbird Britney Spears popped mindless drivel
0	It loathsome movie makes absolutely sense
0	A chiller resolutely chills
1	For respond strongly storytelling computer generated effects new Star Wars installment n't escaped rut dug
1	The director plays straight turning Leys fable listless climb social ladder
0	Bad operative word Bad Company I n't mean good way
1	Though Frida easier swallow Julie Taymor preposterous Titus eye candy lacks considerable brio
3	Drumline mere suggestion albeit visually compelling fully realized story
1	The movie simply lazy exercise bad filmmaking asks suspend disbelief intelligence
2	The film affords intriguing glimpses insights gleaned lifetime spiritual inquiry Ram Dass Fierce Grace n't organize particular insight
1	Billy Crystal Robert De Niro sleepwalk vulgarities sequel refuse
1	It loud boring watching like trapped bad rock concert
0	Merely literally tosses sex toys offers half hearted paeans empowerment repeatedly undercut brutality jokes women expense
1	If want movie time trip 1960 version far smoother ride
2	Traffics kind prechewed racial clichés corporate stand comedy mill
1	The story forgive little thin filmmaking clumsy rushed
0	grows decidedly flimsier sized character logically porous action set pieces
2	I wish Windtalkers faith dramatic potential true story
1	This better fiction concocted room war scenes
1	Aggressive self glorification manipulative whitewash
4	Stay credits devastating comic impersonation Dustin Hoffman revelatory
1	None characters plot lines fleshed build interest
2	As social exposé Skins heart right place hang soap opera
0	The film sneaky feel director trying dupe viewer taking Very Important simply movie ugly look Hollywood product
2	There bit thematic meat bones Queen Damned origins Anne Rice novel dictate generally movie emphasizes style character substance
0	The way tolerate insipid brutally clueless film large dose painkillers
2	This certainly meaning simple minded contrived
3	Coppola film intoxicating atmosphere little
0	Bad baffling
1	A series immaculately composed shots Patch Adams quietly freaking movie
1	At time ve learned hard way complex international terrorism Collateral Damage paints absurdly simplistic picture
2	The impulses produced project commendable results uneven
2	A acted movie simply n't gel
0	Like 2-day old Coke
1	You taste fizz
1	There excuse following delightful crafted family film computer generated cold fish
2	Both crime story love story unusual
1	But n't fit told
1	It sitcomishly predictable cloying attempts poignant
0	Other mildly engaging central romance Hospital sickly entertainment best mind destroying cinematic pollution worst
1	Jaglom offers original premise involved moviemaking con artist liar
1	Outside Burger desire kind film unclear project undertaken
2	Was I scared
2	Only prospect Beck project
1	Let haunted house haunted ship Ghost Blimp
1	A fragile framework hang broad mildly fleshed characters conjured 10 minutes prior filming
0	By time plot grinds increasingly incoherent fashion wishing watch makes time faster way
2	Since Lee sentimentalist film worshipful random E
2	True Hollywood Story
1	Wes Craven presence felt Craven A Nightmare Elm Street The Hills Have Eyes sad schlock merchant Deadly Friend
2	Sunshine State surveys landscape assesses issues clear passion sociology
1	But cinematography cloudy picture making becalmed
1	It long bore
1	It gets old quickly
1	Watch Barbershop need Cube fix n't worth sitting
1	It leaden predictable laughs lacking
1	cinematic disaster inadvertently sidesplitting worth price admission ridicule factor
1	Skip dreck rent Animal House source
0	The movie desperate miscalculation
1	It gives poor Dana Carvey funny expects laugh acts goofy time
1	We n't care love story
0	In setting struggle simply ludicrous borderline insulting
1	The Transporter bombards viewer explosions snap kicks ends surprisingly dull
1	Uzumaki interesting social parallel defiant aesthetic prostituted muse
2	Men Black II creates new threat MIB recycles premise
3	Large budget notwithstanding movie blip year radar screen tempting ride
1	But time old MIB label stands Milder Is n't Better
1	Feels familiar tired
1	A retread material thoroughly plumbed Martin Scorsese
0	Instead making style director Marcus Adams copies sources good sources bad mixture
3	Criminal conspiracies true romances easily racial cultural lines film makes My Big Fat Greek Wedding look like apartheid drama
1	A bore tends hammer home points
0	A story fails rise disgusting source material
0	It fitting movie artificial soulless The Country Bears owes genesis animatronic display Disneyland
0	Starts intense political psychological thriller sabotaged ticking time bombs Hollywood action cliches
0	Completely creatively stillborn executed manner I m sure single iota worse soulless hunk exploitative garbage
1	An uneven look grim future n't come close level intelligence visual splendour seen films based Philip K. Dick stories
0	Horrible
0	The disjointed mess flows naturally Jolie hideous yellow
3	Bolstered astonishing voice cast excepting Love Hewitt interesting racial tension storyline I n't encountered Pete Dragon
1	An authentically vague ultimately purposeless study total pandemonium
0	Makes joke car chases hour gives half hour car chases
1	As sulking moody male hustler title role Franco Dean mannerisms self indulgence sweetness vulnerability
0	The thing fear Fear Dot Com hitting head theater seat doze thirty minutes film
0	It interested jerking Byzantine incarnations bother pleasuring audience
1	Synthetic best description meaning beautifully produced film sacrifices promise high powered star pedigree
1	It concentrates far awkward interplay utter lack chemistry Chan Hewitt
1	Impostor n't think thing characters run dark tunnels fight anonymous attackers evade elaborate surveillance technologies
1	Judd characters ought pick durable best seller Smart Women Foolish Choices advice
1	The script spice rat burger The Rock fighting skills line Steven Seagal
0	This ill conceived expensive project winds looking like bunch talented thesps slumming
1	choppy surface effect feeling enterprise
1	Does n't job running limited chemistry created Ralph Fiennes Jennifer Lopez
0	A particularly joyless exceedingly dull period coming age tale
1	It impossible indulge fanciful daydreams Janice Beard Eileen Walsh real life persona charmless vacant
0	n't subject matter ultimately defeated film It unfulfilling incongruous wait second I miss
2	ending
1	This movie notable observation long ve sitting
0	Poor editing bad bluescreen ultra cheesy dialogue highlight radical action
0	It super violent super super stupid
2	So earnest meaning stocked talent forget sheer ponderous awfulness script
1	Just string stale gags good inside dope particular bite
0	It Splash jokes
1	The Château benefited sharper cleaner script went camera
2	Not mention sharper cleaner camera lens
0	Shallow noisy pretentious
1	Morrissette performed difficult task taken world fascinating stories dull lifeless irritating
2	Granddad Le Nouvelle Vague Jean Luc Godard continues baffle faithful games hide seek
0	This loud thoroughly obnoxious comedy pair squabbling working class spouses deeply unpleasant experience
3	It better The Phantom Menace
1	But absolute raving Star Wars junkie n't fun
0	Philosophically intellectually logistically mess
1	A standard police oriented drama De Niro participation likely wound TNT Original
1	Coupling disgracefully written dialogue flailing bodily movements substitute acting Circuit awkwardly paced soap opera ish story
1	Hollywood Ending n't funny
1	Though clearly intentioned cross cultural soap opera painfully formulaic stilted
1	A technical triumph extraordinary bore
4	I easily imagine Benigni Pinocchio Christmas perennial
1	Coal n't easy come worthy substitute naughty children stockings
0	Two hours junk
2	Ends ravishing costumes eye filling wide screen production design Joan wacky decision stand man matter times demonstrates disloyal satyr
2	Self congratulatory misguided ill informed nonetheless compulsively watchable
1	A clumsily manufactured exploitation flick style free exercise manipulation mayhem
1	The affair true story feels incredibly hokey comes like Hallmark commercial
1	What missing wow factor
1	The nicest thing said Stealing Harvard called Freddy Gets Molested Dog obnoxious Tom Green Freddie Got Fingered
1	Tara Reid plays college journalist looks like time winner Miss Hawaiian Tropic Pageant I n't know
1	The young stars cute story ensuing complications manipulative message blatant resolutions convenient
1	Normally Rohmer talky films fascinate moves setting past relies historical text loses richness characterization makes films memorable
2	I highly recommend Irwin way film showcases
0	It 13 months 295 preview screenings I walked movie Resident Evil earned indignant preemptive departure
1	This picture lump run mill profanity sprinkled remarks geared engendering audience sympathy think running office trying win probation officer
2	Malone gift generating nightmarish images hard burn brain
1	But movie narrative hook way muddled effectively chilling guilty pleasure
3	Though goes seen The Hunger Cat People find little new tasty performance Vincent Gallo lifts tale cannibal lust ordinary
1	A Blair Witch style adventure plays like bad soap opera passable performances cast
0	Diaz wears welcome charmless performance
1	It bad likable movie n't accomplished
0	The actors try hard come amateurish awkward
1	The plot number holes times simply baffling
1	An ill conceived jumble scary smart engaging
1	Brainless enjoyably retro gang melodrama Deuces Wild represents fifties teen gang machismo way borders rough trade homo eroticism
1	Gets bogged overly sillified plot stop start pacing
2	What John heroic n't condone film stars recently said tortuous comment perfectly illustrates picture moral schizophrenia
1	Like coming long running written television series ve missed half dozen episodes probably wo n't
1	Its generic villains lack intrigue funny accents action scenes poorly delivered
0	Dripping cliche bypassing opportunity trivialize material
1	Hard core slasher aficionados find things like overall Halloween series lost edge
0	Stiff schmaltzy clumsily directed
1	The story movie tells Brian De Palma addiction junk calorie suspense tropes ruined career
2	Too improbabilities rose colored situations temper ve impacting film
2	Generic slasher movie nonsense style
1	With tiny little jokes nary original idea sappy ethnic sleeper proves blockbusters pollute summer movie pool
1	It sticks rigidly paradigm rarely permitting characters obvious dimensions repeatedly placing contrived worn situations
1	Ever comedies like bad idea frame
0	Once Ice T sticks mug window couple BMW begins haranguing wife bad stage dialogue credibility flies window
2	The best drug addition movies usually depressing rewarding
1	Quitting manages depressing lead actor phones autobiographical performance
0	It great turd squashed truck preferably semi
2	In end admire ensemble players wonder point
0	For movies 84 minutes short feels like life sentence
2	While Glover irrepressible eccentric River Edge Dead Man Back Future perfect casting role represents Bartleby main overall flaw
1	Shatner probably funniest person film gives idea bad
0	Tries hard quirky funny strain evident
3	As immaculate Stuart Little 2 lot better adventurous
1	Simply hash seven films
0	With jump cuts fast editing lots pyrotechnics Yu clearly hopes camouflage bad movie
1	He fails
2	I found appreciative director trying actually
0	A depressing movie missed opportunities
1	Goes point nausea
1	By turns numbingly dull witted disquietingly creepy
0	Boy franchise run gas
1	One problem movie directed Joel Schumacher jams prefabricated story elements running time
0	The comedy nonexistent
1	bland pretentious mess
1	It pedestrian flat drama screams amateur frame
1	A bland animated sequel hardly worth effort
0	It vampires damned Queen Damned viewers feel suffer fate
1	If religious films n't bailiwick stay away
1	Otherwise passable date film
0	This case pregnant premise wasted script takes chances manages insult intelligence audience
2	The pace visuals hyped curious sense menace informs
1	Stuffy morally ambiguous shout
1	It things Costner movies known sanctimonious self righteous eager earn love want slap
1	Do n't let subtitles fool movie proves Hollywood longer monopoly mindless action
1	Chai structure pacing disconcertingly slack
1	To oblivious existence film sweet
0	The director fake backdrops stately pacing settles consistent tone
2	One waits grimly shock developing attachment characters
1	Instead panoramic sweep Kapur gives episodic choppiness undermining story emotional thrust
1	The director unseemly pleasure characters misery time congratulate having guts confront
1	This dubious product college spawned Colgate U. comedy ensemble known Broken Lizard plays like mix Cheech Chong CHiPs
1	The movie n't think characters protagonist
2	Super Troopers odd amalgam comedy genres existing literal riffs early Zucker Brothers Abrahams films decidedly foul stylings post modern contemporaries The Farrelly Brothers
2	remembered 9 11 terrorist attacks
0	After seeing film I tell reason bother remembering
2	Made feel uneasy queasy Solondz cool compassion border bemused contempt
3	As kind colorful dramatized PBS program Frida gets job
2	But watch documentary
1	With minimal imagination restage thing bathtub
1	Nights feels like quickie TV special feature film It TV special bother watching past second commercial break
1	Although visually striking slickly staged cold grey antiseptic emotionally desiccated
2	You Big Bad Love trying gets
1	Friday After Next kind film African Americans broad racial insensitivity African Americans
1	It awful recent Hollywood trip tripe far groundbreaking endeavor
0	The thing swept away hour thirty minutes spent watching waste time
1	One sided documentary offers simplistic explanations complex situation
0	Stylistically movie disaster
1	The corpse count ultimately overrides little learn way vicarious redemption
1	As violent profane exploitative offensive action flick ve seen
2	Egoyan work elegantly considers levels reality uses shifting points view constructed film labyrinthine defeats larger purpose
2	Life Something Like It share high points misses opportunities
1	This truly truly bad movie
0	Despite bearing Paramount imprint bargain basement European pickup
0	What hard understand anybody picked
2	Wiser souls tactfully pretended left lying
1	Believability n't film virtues
0	Sewer rats watch movie skeeved need shower
1	The Santa Clause 2 plot sound like co written Mattel executives lobbyists tinsel industry
2	His best film remains shortest The Hole makes points film feels repetitive
0	Just disjointed fairly predictable psychological thriller
1	stumbles cheap trick book trying outrage come easier
0	Even hastily amateurishly drawn animation engage
1	Kung Pow Oedekerk realization childhood dream martial arts flick proves dreams youth remain
1	Busy urban comedy clearly Zhang forte directorial touch light magical bring kind whimsy
1	Not completely loveable underdog movie The Bad News Bears
3	certainly hard hate
1	A movie n't sufficient distance Leroy delusions escape maudlin influence
2	It Young Guns meets Goodfellas easily skippable hayseeds vs
1	greaseballs mob action comedy
1	Louiso lets movie dawdle classic disaffected indie film mode brother Hoffman script stumbles late inning twist n't sense
1	The movie straddles fence escapism social commentary sides falls short
3	The film old fashioned occasionally charming subtle boldface
2	Ca n't libidinous young city dwellers
1	Try obscenely bad dark comedy crass makes Edward Burns Sidewalks New York look like Oscar Wilde
1	In The New Guy bull gets recycled
2	Largely movie numbers
1	On foundering performance Madonna denied athleticism lighting emphasizes line sag
2	This scale WWII flick Hong Kong John Woo
1	He good people
1	Patchy combination soap opera low tech magic realism times ploddingly sociological commentary
1	Stevens stoked important film human infidelity happenstance tosses kitchen sink story overladen plot conceits
0	So boring target audience talked way
0	One glaring signs movie servitude superstar way skirts scenes required genuine acting Ms. Spears
0	Hollywood Ending disappointing Woody Allen movie
4	He great cast great idea
2	But execution flop exception gags work
2	generically forgettably pleasant start finish
1	It hard believe life like sound dull
1	When wallowing characters frustrations movie busy contriving false sitcom worthy solutions problems
1	An overstylized puréed mélange sex psychology drugs philosophy
2	Sometimes entertaining indulgent pure wankery
2	Lovely Amazing unhappily excessively strained contrived
0	Ringu disaster story holes completely lacking chills
1	Ignore reputation ignore film
3	This bits funnier Malle dud cast engagingly messing like Slob City reductions Damon Runyon crooks
